Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (approved),Curricular units 2nd sem (approved),Unemployment rate,Inflation rate,GDP,Target
1,1,3,12,1,1,1,1,14,5,6,1,0,1,1,0,0,18,0,0,13.9,-0.3,0.79,Dropout
1,1,4,5,1,1,1,3,14,2,6,1,0,0,1,0,0,19,6,6,9.4,-0.8,-3.12,Graduate
1,8,2,12,1,1,1,23,28,8,8,1,0,0,1,0,0,19,7,7,10.8,1.4,1.74,Graduate
1,1,1,5,1,1,1,3,1,3,11,1,0,0,1,0,0,20,10,12,15.5,2.8,-4.06,Graduate
1,1,2,15,1,1,1,1,1,10,5,1,0,0,1,0,0,18,6,5,12.7,3.7,-1.7,Graduate
1,14,4,12,1,6,1,22,27,10,10,1,0,0,1,0,0,20,6,6,7.6,2.6,0.32,Graduate
1,12,1,6,1,12,1,13,27,8,12,0,0,0,1,0,0,26,1,0,10.8,1.4,1.74,Dropout
1,9,4,12,1,1,1,3,1,4,5,1,0,0,1,0,0,18,7,8,13.9,-0.3,0.79,Dropout
1,12,1,3,0,1,1,22,27,10,10,0,0,0,1,0,0,58,5,5,9.4,-0.8,-3.12,Graduate
1,1,2,12,1,1,1,1,3,5,4,0,0,0,1,0,0,18,7,8,15.5,2.8,-4.06,Graduate
1,8,1,17,0,1,1,23,27,7,8,0,0,0,1,0,0,20,0,0,11.1,0.6,2.02,Dropout
1,2,1,9,1,1,1,22,27,10,10,1,0,0,1,0,0,29,13,14,9.4,-0.8,-3.12,Graduate
1,4,1,10,1,3,1,1,1,5,11,0,0,1,0,0,0,27,0,0,16.2,0.3,-0.92,Dropout
1,1,1,6,1,1,1,13,28,6,8,1,0,0,1,0,1,21,6,6,11.1,0.6,2.02,Graduate
1,1,1,10,1,1,1,1,14,5,10,0,0,0,1,0,1,20,6,6,15.5,2.8,-4.06,Graduate
1,8,1,10,1,1,1,13,28,4,8,0,0,0,1,0,1,19,6,5,11.1,0.6,2.02,Graduate
1,1,1,12,1,1,1,22,28,7,7,1,0,0,1,0,1,22,6,6,11.1,0.6,2.02,Graduate
1,9,3,5,1,1,1,23,27,10,8,1,0,0,1,0,1,19,6,6,15.5,2.8,-4.06,Graduate
1,8,1,15,1,1,1,22,1,10,9,1,0,1,0,0,0,19,3,0,12.4,0.5,1.79,Dropout
1,1,3,15,1,1,1,1,1,5,5,1,0,0,1,0,1,18,6,5,12.4,0.5,1.79,Dropout
1,15,1,8,1,14,1,1,14,5,9,0,0,0,1,0,0,19,0,0,12.7,3.7,-1.7,Dropout
1,15,1,4,1,14,1,1,1,5,4,1,0,0,1,0,0,20,5,5,12.4,0.5,1.79,Graduate
1,1,4,10,1,1,1,1,28,10,8,1,0,0,1,0,1,19,6,6,11.1,0.6,2.02,Graduate
1,12,1,6,1,12,1,22,27,10,10,1,0,1,0,0,1,26,0,0,13.9,-0.3,0.79,Dropout
1,1,1,10,1,1,1,1,14,5,8,1,0,0,1,0,1,18,6,6,11.1,0.6,2.02,Graduate
1,1,1,6,1,1,1,22,27,5,10,1,0,1,1,0,0,29,4,2,12.7,3.7,-1.7,Dropout
1,15,1,4,1,14,1,3,1,3,7,1,0,0,0,0,0,20,6,6,16.2,0.3,-0.92,Graduate
1,1,1,5,1,1,1,13,2,8,4,1,0,0,1,0,0,19,6,6,15.5,2.8,-4.06,Graduate
1,9,1,12,1,1,1,3,3,2,2,1,0,0,1,0,0,18,7,7,10.8,1.4,1.74,Graduate
1,1,3,5,1,1,1,1,28,5,8,1,0,0,1,0,1,19,6,6,9.4,-0.8,-3.12,Graduate
1,8,2,16,1,1,1,1,14,6,6,1,0,0,1,0,0,18,7,7,12.4,0.5,1.79,Graduate
1,4,1,3,0,15,1,22,14,10,4,0,0,0,1,0,0,36,4,4,8.9,1.4,3.51,Dropout
1,8,2,2,1,1,14,1,1,3,4,1,0,0,1,1,0,20,0,0,11.1,0.6,2.02,Dropout
1,1,1,10,1,1,1,23,28,10,9,1,0,0,1,1,0,18,5,0,11.1,0.6,2.02,Dropout
1,8,1,10,1,1,1,1,34,5,3,1,0,1,0,1,0,20,3,2,8.9,1.4,3.51,Dropout
1,1,2,12,1,1,1,13,14,5,8,1,0,0,1,1,0,18,7,8,15.5,2.8,-4.06,Graduate
1,15,1,8,1,14,1,3,1,4,7,1,0,1,1,1,0,20,4,3,12.4,0.5,1.79,Dropout
1,9,1,7,1,1,1,13,1,12,4,1,0,1,0,1,0,24,0,0,9.4,-0.8,-3.12,Dropout
1,8,1,15,1,1,1,13,28,6,8,1,0,0,1,1,0,19,0,0,8.9,1.4,3.51,Dropout
1,8,1,7,1,1,1,13,14,8,10,1,0,0,1,1,0,18,1,2,7.6,2.6,0.32,Dropout
1,1,3,7,1,1,1,4,28,3,8,1,0,0,1,1,0,18,5,5,8.9,1.4,3.51,Graduate
1,1,1,11,1,1,1,1,14,5,5,0,0,0,1,1,0,18,6,5,8.9,1.4,3.51,Graduate
1,14,2,14,1,1,1,3,14,2,8,1,0,0,1,1,0,22,0,0,16.2,0.3,-0.92,Dropout
1,1,1,14,1,1,1,13,28,10,10,0,0,0,1,1,0,19,6,6,11.1,0.6,2.02,Graduate
2,12,1,6,1,9,1,1,29,6,4,1,0,1,0,0,0,32,0,0,13.9,-0.3,0.79,Dropout
1,8,1,16,1,1,1,19,14,1,4,1,0,0,1,0,1,21,0,0,7.6,2.6,0.32,Dropout
1,9,1,12,1,1,1,22,27,7,7,1,0,0,1,0,1,19,7,7,12.7,3.7,-1.7,Graduate
4,14,1,3,0,1,1,23,27,10,10,0,0,0,1,0,1,39,9,7,12.7,3.7,-1.7,Graduate
1,14,1,3,0,8,1,19,24,1,1,1,0,0,1,0,0,30,9,7,7.6,2.6,0.32,Graduate
1,1,1,9,1,1,1,1,14,6,6,1,0,0,1,0,0,18,4,2,9.4,-0.8,-3.12,Dropout
2,14,1,17,0,1,1,22,27,10,10,1,0,0,1,0,0,38,4,2,7.6,2.6,0.32,Dropout
1,1,3,5,1,1,1,19,27,6,8,1,0,0,1,0,0,20,6,6,9.4,-0.8,-3.12,Graduate
1,12,1,3,0,12,1,19,24,1,1,0,0,0,1,0,0,55,6,6,7.6,2.6,0.32,Graduate
4,11,1,5,1,2,1,19,24,1,1,0,0,0,1,0,0,53,17,16,7.6,2.6,0.32,Dropout
2,12,1,3,0,1,1,19,24,1,1,0,0,0,1,0,0,54,4,5,7.6,2.6,0.32,Dropout
1,12,1,3,0,1,1,22,27,10,9,0,0,1,0,0,0,44,4,4,8.9,1.4,3.51,Dropout
1,14,1,10,1,1,1,22,27,10,7,1,0,0,1,0,0,28,9,9,10.8,1.4,1.74,Graduate
1,4,1,3,0,17,1,13,14,10,5,0,0,0,1,0,0,37,14,11,8.9,1.4,3.51,Graduate
1,14,1,10,1,1,1,11,12,12,12,1,0,0,1,0,0,20,9,7,7.6,2.6,0.32,Graduate
1,1,1,10,1,1,1,13,14,10,10,1,0,0,1,1,0,19,4,3,8.9,1.4,3.51,Dropout
1,8,1,4,1,1,1,23,27,6,10,1,0,0,1,1,1,23,18,13,15.5,2.8,-4.06,Graduate
1,8,1,10,1,1,1,13,27,7,7,0,0,0,1,1,0,22,0,0,13.9,-0.3,0.79,Dropout
1,12,1,11,1,1,1,3,14,4,6,0,0,0,0,1,0,24,0,0,11.1,0.6,2.02,Dropout
1,12,1,4,1,1,1,1,28,6,7,0,0,0,1,1,0,26,0,0,13.9,-0.3,0.79,Dropout
1,8,6,15,1,1,1,22,27,6,6,1,0,0,1,1,0,18,6,6,9.4,-0.8,-3.12,Graduate
1,15,1,8,1,14,1,23,14,10,10,0,0,0,1,1,0,24,4,2,11.1,0.6,2.02,Dropout
1,1,1,2,1,1,1,1,28,8,9,1,0,0,1,1,0,26,0,0,11.1,0.6,2.02,Dropout
1,12,1,11,1,12,1,22,27,10,5,0,0,0,1,1,0,27,3,3,16.2,0.3,-0.92,Dropout
1,15,1,4,1,14,1,22,27,10,7,1,0,0,1,1,1,20,5,5,12.4,0.5,1.79,Graduate
1,1,1,7,1,1,1,10,1,5,11,1,0,0,1,1,0,19,0,1,7.6,2.6,0.32,Dropout
1,1,1,6,1,1,1,23,28,5,10,0,0,0,1,1,1,18,6,4,11.1,0.6,2.02,Dropout
1,1,3,12,1,1,1,1,1,5,5,1,0,0,1,1,0,18,7,7,10.8,1.4,1.74,Graduate
1,1,1,10,1,1,1,23,14,9,11,1,0,0,1,1,0,19,0,0,16.2,0.3,-0.92,Dropout
1,1,1,15,1,1,1,1,14,5,5,0,0,0,1,1,1,19,4,6,9.4,-0.8,-3.12,Graduate
2,12,1,4,1,1,1,2,2,2,5,0,0,0,1,1,0,30,3,5,15.5,2.8,-4.06,Dropout
1,14,1,15,1,1,1,1,3,10,4,0,0,0,0,1,0,22,0,3,10.8,1.4,1.74,Dropout
1,8,1,9,1,1,1,3,28,2,10,0,0,0,0,1,0,19,4,3,15.5,2.8,-4.06,Dropout
1,1,1,9,1,1,1,23,1,10,9,0,0,0,1,1,0,21,1,1,7.6,2.6,0.32,Dropout
1,1,2,2,1,1,1,22,27,10,10,1,0,0,0,1,0,22,0,0,7.6,2.6,0.32,Dropout
1,12,1,4,1,12,1,3,1,3,9,1,0,0,1,1,0,35,3,0,13.9,-0.3,0.79,Dropout
1,7,2,9,1,1,1,22,27,10,10,1,0,0,1,1,0,20,1,1,7.6,2.6,0.32,Dropout
1,1,1,8,1,1,1,6,9,5,6,0,0,0,1,1,0,21,3,5,7.6,2.6,0.32,Graduate
1,12,1,6,1,9,1,19,24,13,13,0,0,1,0,1,0,27,0,0,7.6,2.6,0.32,Dropout
1,14,1,15,1,1,1,22,28,10,6,1,0,0,0,1,0,26,3,0,9.4,-0.8,-3.12,Dropout
1,8,1,15,1,1,1,1,23,4,4,0,0,0,0,1,0,20,0,0,10.8,1.4,1.74,Dropout
1,12,1,4,1,1,1,22,27,7,7,0,0,1,0,1,0,28,8,5,15.5,2.8,-4.06,Dropout
1,1,3,15,1,1,1,13,28,10,8,1,0,0,1,1,0,19,6,6,11.1,0.6,2.02,Graduate
1,14,1,17,0,1,1,22,14,10,10,0,0,0,0,1,0,47,0,0,12.7,3.7,-1.7,Dropout
4,12,1,15,1,9,1,22,27,5,10,0,0,0,0,1,0,55,5,5,10.8,1.4,1.74,Dropout
1,14,1,4,1,1,1,22,27,6,10,1,0,0,1,1,0,39,0,2,16.2,0.3,-0.92,Dropout
2,1,1,4,1,1,1,22,27,10,10,1,0,1,1,1,0,35,14,12,15.5,2.8,-4.06,Dropout
1,12,1,10,1,1,1,22,20,1,5,0,0,0,0,1,0,32,2,0,7.6,2.6,0.32,Dropout
1,1,4,15,1,1,1,3,10,3,10,1,0,0,1,1,0,20,6,6,8.9,1.4,3.51,Graduate
1,12,1,11,1,1,1,22,27,10,10,0,0,0,1,1,0,36,6,5,12.7,3.7,-1.7,Graduate
1,12,1,17,0,12,1,23,14,10,11,0,0,1,1,1,1,34,5,5,16.2,0.3,-0.92,Graduate
1,1,1,14,1,1,1,23,14,1,3,1,0,0,1,1,0,21,0,0,9.4,-0.8,-3.12,Dropout
1,14,1,17,0,1,1,22,14,4,11,0,0,0,1,1,1,42,1,1,13.9,-0.3,0.79,Dropout
1,12,1,4,1,12,1,22,14,10,8,0,0,0,1,1,0,25,1,4,12.4,0.5,1.79,Dropout
1,9,1,15,1,1,1,23,28,7,8,1,0,0,1,1,1,18,1,0,8.9,1.4,3.51,Dropout
1,1,1,15,1,1,1,13,28,10,10,0,0,0,1,1,1,18,5,6,12.7,3.7,-1.7,Graduate
1,1,2,10,1,1,1,23,14,10,8,1,0,0,1,1,0,19,6,6,7.6,2.6,0.32,Graduate
1,14,1,6,1,1,1,3,14,5,7,0,0,1,0,1,0,34,3,2,13.9,-0.3,0.79,Dropout
1,8,2,15,1,1,1,1,1,5,6,0,0,0,1,1,0,20,2,0,10.8,1.4,1.74,Dropout
1,1,1,12,1,1,1,22,27,8,8,0,0,0,1,1,0,20,0,0,13.9,-0.3,0.79,Dropout
1,8,1,12,1,1,1,13,14,5,10,0,0,0,1,1,0,21,7,7,10.8,1.4,1.74,Graduate
1,15,1,4,1,14,1,1,14,4,11,1,0,0,1,1,0,19,6,4,12.4,0.5,1.79,Graduate
1,12,1,6,1,1,1,1,1,5,5,0,0,1,0,1,0,31,4,3,9.4,-0.8,-3.12,Dropout
1,8,1,14,1,1,1,1,27,5,6,0,0,0,1,1,0,21,6,5,11.1,0.6,2.02,Graduate
1,1,1,9,1,1,1,23,28,10,10,0,0,0,1,1,1,20,5,5,13.9,-0.3,0.79,Graduate
1,14,2,12,1,6,1,1,14,5,11,0,0,0,1,1,0,22,6,6,7.6,2.6,0.32,Graduate
1,1,2,5,1,1,1,13,14,4,4,1,1,0,0,1,0,19,4,0,9.4,-0.8,-3.12,Dropout
1,12,1,8,1,1,1,1,1,12,2,1,0,1,0,1,0,41,0,0,12.7,3.7,-1.7,Dropout
1,14,1,12,1,12,1,19,24,1,1,1,0,0,1,1,0,27,0,0,7.6,2.6,0.32,Dropout
1,8,1,12,1,1,1,1,1,5,11,0,0,0,1,0,0,19,7,7,13.9,-0.3,0.79,Dropout
1,9,2,12,1,1,10,1,1,5,4,1,0,0,1,0,1,20,8,8,9.4,-0.8,-3.12,Graduate
1,14,4,12,1,6,1,23,27,6,10,1,0,0,1,0,1,19,6,6,7.6,2.6,0.32,Graduate
2,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,35,5,5,15.5,2.8,-4.06,Graduate
1,8,5,15,1,1,1,13,10,8,4,1,0,0,1,0,0,22,6,6,13.9,-0.3,0.79,Graduate
1,1,2,11,1,1,1,1,14,6,8,1,0,0,1,0,1,20,6,6,11.1,0.6,2.02,Graduate
1,1,1,14,1,1,1,22,28,10,10,1,0,1,0,0,0,18,4,4,10.8,1.4,1.74,Dropout
1,1,1,10,1,1,1,22,27,10,10,1,0,0,1,0,1,18,5,4,12.4,0.5,1.79,Graduate
1,4,1,12,1,3,1,1,27,10,6,0,0,0,1,0,0,30,7,7,10.8,1.4,1.74,Graduate
1,9,1,10,1,1,1,23,28,10,8,0,0,1,1,0,1,18,6,6,11.1,0.6,2.02,Graduate
1,8,1,6,1,1,1,23,28,6,4,0,0,0,1,0,0,19,5,5,7.6,2.6,0.32,Graduate
1,1,2,13,1,1,1,1,28,4,9,1,0,0,1,0,1,21,7,8,15.5,2.8,-4.06,Graduate
1,1,3,9,1,1,1,1,1,6,8,1,0,0,1,0,1,18,4,4,12.7,3.7,-1.7,Graduate
4,12,1,6,1,1,1,22,27,12,12,0,0,0,0,0,0,35,1,2,9.4,-0.8,-3.12,Dropout
1,1,1,12,1,1,1,23,27,10,8,1,0,0,1,1,1,18,6,6,7.6,2.6,0.32,Graduate
1,8,1,12,1,1,1,23,1,10,7,1,0,0,1,1,1,20,7,8,15.5,2.8,-4.06,Graduate
2,12,1,11,1,1,1,22,27,5,8,1,0,0,1,0,0,34,5,5,9.4,-0.8,-3.12,Graduate
1,1,3,12,1,1,1,22,28,10,10,1,0,0,1,0,1,22,6,6,7.6,2.6,0.32,Graduate
2,12,1,9,1,1,1,23,27,5,8,1,0,0,0,0,0,39,3,3,9.4,-0.8,-3.12,Dropout
1,9,6,12,1,1,1,23,27,10,6,1,0,0,0,0,0,19,0,0,11.1,0.6,2.02,Dropout
4,12,1,11,1,1,1,22,27,10,9,0,0,0,1,0,1,36,6,3,10.8,1.4,1.74,Graduate
1,1,2,12,1,1,1,22,27,10,10,1,0,0,1,0,1,21,7,7,12.7,3.7,-1.7,Graduate
2,12,1,10,1,1,1,23,28,10,8,0,0,1,1,0,1,42,6,6,11.1,0.6,2.02,Graduate
1,12,1,7,1,1,1,22,27,12,12,1,0,0,1,0,0,34,0,0,10.8,1.4,1.74,Dropout
2,15,1,3,0,14,1,22,14,10,11,0,0,0,1,0,0,33,6,6,13.9,-0.3,0.79,Graduate
1,1,4,11,1,1,1,1,14,10,7,1,0,0,1,0,0,20,5,5,13.9,-0.3,0.79,Graduate
1,1,2,14,1,1,1,15,21,1,6,1,0,1,1,0,0,19,4,4,7.6,2.6,0.32,Graduate
2,14,1,17,0,3,1,22,14,10,5,0,0,1,1,0,0,34,5,8,16.2,0.3,-0.92,Dropout
1,1,1,9,1,1,1,22,27,10,7,1,0,0,1,0,0,18,5,5,7.6,2.6,0.32,Graduate
1,8,1,3,0,1,1,23,27,7,7,0,0,0,1,0,1,24,4,6,10.8,1.4,1.74,Graduate
1,1,1,16,1,1,1,13,10,10,8,1,0,0,1,0,0,18,6,6,7.6,2.6,0.32,Graduate
1,8,1,12,1,1,1,1,1,5,4,1,0,0,1,0,0,21,7,7,10.8,1.4,1.74,Graduate
1,1,5,10,1,1,1,23,1,10,6,1,0,0,1,0,1,19,6,3,9.4,-0.8,-3.12,Graduate
1,8,4,12,1,1,1,23,14,6,8,0,0,0,1,0,1,19,6,8,15.5,2.8,-4.06,Graduate
1,1,1,10,1,1,1,13,14,6,6,1,0,0,1,0,1,18,4,6,12.4,0.5,1.79,Graduate
4,12,1,3,0,1,1,22,27,6,6,0,0,0,1,0,1,38,8,7,13.9,-0.3,0.79,Graduate
1,8,5,12,1,1,1,13,1,5,4,1,0,0,1,0,0,19,8,8,9.4,-0.8,-3.12,Graduate
1,1,2,15,1,1,1,23,27,6,4,1,0,1,0,0,0,18,6,5,13.9,-0.3,0.79,Dropout
1,1,6,2,1,1,1,13,27,6,6,1,0,0,1,0,1,18,0,0,9.4,-0.8,-3.12,Graduate
1,1,1,15,1,1,2,1,1,6,10,0,0,0,1,0,1,18,6,6,12.7,3.7,-1.7,Graduate
1,1,1,8,1,1,1,3,1,5,10,1,0,0,1,0,0,18,6,6,13.9,-0.3,0.79,Graduate
1,4,1,17,0,15,1,13,14,8,4,0,0,0,1,0,0,26,8,10,11.1,0.6,2.02,Graduate
1,9,3,14,1,1,1,23,28,10,10,1,0,0,1,0,1,19,0,0,12.7,3.7,-1.7,Dropout
1,1,1,8,1,1,1,22,27,10,10,1,0,1,1,0,0,20,2,4,9.4,-0.8,-3.12,Dropout
1,1,2,12,1,1,1,13,1,6,6,1,0,0,1,0,0,19,7,8,11.1,0.6,2.02,Graduate
1,1,5,12,1,1,1,3,1,6,11,1,0,0,1,0,0,20,7,8,12.4,0.5,1.79,Graduate
1,12,1,16,1,12,1,13,4,10,5,1,0,0,1,0,0,29,0,0,11.1,0.6,2.02,Dropout
1,8,3,10,1,1,1,3,3,3,3,1,0,0,1,0,0,19,6,4,12.7,3.7,-1.7,Graduate
5,12,1,9,1,1,1,1,1,5,9,0,0,1,0,0,0,24,0,0,13.9,-0.3,0.79,Dropout
5,12,1,4,1,1,1,1,1,5,9,0,0,1,0,0,0,27,0,0,8.9,1.4,3.51,Dropout
1,8,1,15,1,1,1,22,27,10,9,1,0,0,1,0,1,18,6,6,13.9,-0.3,0.79,Graduate
1,8,2,2,1,1,1,3,1,3,7,1,0,0,1,0,1,18,0,0,15.5,2.8,-4.06,Graduate
1,8,4,13,1,1,1,23,27,4,8,1,0,0,1,0,0,21,0,0,12.7,3.7,-1.7,Dropout
2,12,1,14,1,1,1,22,14,10,5,0,0,0,1,0,1,43,5,5,12.4,0.5,1.79,Graduate
1,14,1,9,1,1,1,1,14,10,11,0,0,0,1,0,1,18,5,5,16.2,0.3,-0.92,Graduate
1,9,1,6,1,1,1,22,27,10,10,1,0,0,1,0,1,21,6,3,8.9,1.4,3.51,Dropout
1,4,1,9,1,3,1,6,19,2,8,0,0,0,1,0,0,26,0,0,9.4,-0.8,-3.12,Dropout
1,1,6,12,1,1,1,1,14,10,5,1,0,0,1,0,1,19,7,7,12.7,3.7,-1.7,Graduate
1,1,1,6,1,1,1,22,9,12,12,0,0,0,1,0,0,18,5,5,7.6,2.6,0.32,Graduate
1,1,1,15,1,1,1,3,2,3,2,1,0,0,1,0,0,22,2,1,9.4,-0.8,-3.12,Dropout
1,12,1,12,1,12,1,1,14,5,11,1,0,0,1,0,0,27,0,0,11.1,0.6,2.02,Dropout
1,1,3,9,1,1,1,23,14,10,11,1,0,0,1,0,0,18,5,5,9.4,-0.8,-3.12,Graduate
1,8,1,6,1,1,1,22,28,8,10,0,0,0,1,0,0,19,4,4,9.4,-0.8,-3.12,Graduate
1,8,4,12,1,1,1,13,14,4,11,1,0,0,1,0,0,18,7,8,13.9,-0.3,0.79,Graduate
1,1,1,6,1,1,1,23,27,5,5,0,0,0,1,0,1,19,6,6,11.1,0.6,2.02,Graduate
1,12,1,6,1,1,1,22,27,10,10,0,0,0,0,0,0,32,0,0,11.1,0.6,2.02,Dropout
1,13,1,12,1,1,1,22,1,10,5,1,0,0,1,0,0,23,26,17,15.5,2.8,-4.06,Graduate
1,8,3,12,1,1,1,22,27,5,4,1,0,0,1,0,0,20,6,6,7.6,2.6,0.32,Graduate
1,1,1,2,1,1,1,13,28,6,6,1,0,1,1,0,0,20,12,10,8.9,1.4,3.51,Graduate
1,8,1,10,1,1,1,13,14,5,6,1,0,1,0,0,0,19,5,2,16.2,0.3,-0.92,Dropout
1,1,3,12,1,1,1,13,14,6,6,1,0,0,1,0,1,18,8,8,9.4,-0.8,-3.12,Graduate
1,15,1,4,1,14,1,13,14,10,5,0,0,0,1,0,0,21,3,4,15.5,2.8,-4.06,Dropout
1,15,1,6,1,14,1,3,14,3,5,1,0,0,1,0,0,22,6,3,12.4,0.5,1.79,Graduate
1,15,1,17,0,14,1,22,27,10,10,0,0,0,1,0,0,26,5,5,12.7,3.7,-1.7,Graduate
1,1,1,5,1,1,1,22,27,4,4,1,0,0,1,0,0,20,6,5,12.7,3.7,-1.7,Graduate
1,1,1,12,1,1,1,13,28,6,4,1,0,0,1,0,0,19,6,7,16.2,0.3,-0.92,Graduate
1,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,31,4,5,7.6,2.6,0.32,Graduate
1,14,3,12,1,1,1,1,14,10,8,1,0,1,1,0,1,20,7,8,15.5,2.8,-4.06,Graduate
1,14,1,6,1,1,1,13,28,8,8,1,0,0,1,0,0,20,4,5,10.8,1.4,1.74,Graduate
1,8,4,12,1,1,1,22,27,6,6,1,0,0,1,0,0,21,7,8,16.2,0.3,-0.92,Graduate
1,1,4,12,1,1,1,13,14,10,8,1,0,0,1,0,0,18,7,8,12.4,0.5,1.79,Graduate
1,8,2,12,1,1,1,22,1,10,5,1,0,0,1,0,1,19,6,6,7.6,2.6,0.32,Graduate
1,1,1,16,1,1,1,13,14,4,8,1,0,0,1,0,1,18,7,7,13.9,-0.3,0.79,Graduate
1,8,6,10,1,1,1,1,28,5,8,0,0,0,1,0,1,18,6,6,13.9,-0.3,0.79,Graduate
1,1,2,6,1,1,1,25,4,3,3,1,0,0,1,0,0,18,6,6,8.9,1.4,3.51,Graduate
1,8,1,12,1,1,1,1,14,5,4,1,0,0,1,0,0,19,5,7,15.5,2.8,-4.06,Graduate
1,8,1,10,1,1,1,23,28,10,8,0,0,0,1,0,1,19,6,6,12.4,0.5,1.79,Graduate
1,12,1,4,1,1,1,23,28,10,7,0,0,1,0,0,0,28,0,0,8.9,1.4,3.51,Dropout
1,8,1,5,1,1,1,22,28,10,9,1,0,0,1,0,0,20,6,6,7.6,2.6,0.32,Graduate
1,1,2,15,1,1,1,22,27,10,10,1,0,0,1,0,0,18,4,5,9.4,-0.8,-3.12,Graduate
1,1,2,12,1,1,1,1,1,5,4,1,0,0,1,0,0,18,6,6,7.6,2.6,0.32,Graduate
1,1,1,6,1,1,1,13,27,10,10,1,0,0,1,0,1,20,5,3,9.4,-0.8,-3.12,Graduate
1,14,1,10,1,1,1,23,14,10,5,0,0,1,1,0,0,28,13,11,16.2,0.3,-0.92,Graduate
1,6,1,16,1,1,14,28,1,25,26,0,0,0,1,0,0,23,16,9,8.9,1.4,3.51,Graduate
1,1,1,16,1,1,1,13,27,6,6,1,0,0,1,0,0,19,4,2,16.2,0.3,-0.92,Dropout
1,8,1,10,1,1,1,23,14,24,36,1,0,0,1,0,1,18,6,6,8.9,1.4,3.51,Graduate
1,1,3,15,1,1,9,22,27,10,10,0,0,1,0,0,1,20,6,5,10.8,1.4,1.74,Graduate
1,1,1,2,1,1,1,3,1,3,5,1,0,0,1,0,0,20,12,9,11.1,0.6,2.02,Graduate
2,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,27,2,0,7.6,2.6,0.32,Dropout
1,1,1,16,1,1,1,1,1,10,10,1,0,0,1,0,0,18,3,2,12.7,3.7,-1.7,Dropout
4,12,2,13,1,12,1,13,14,5,7,0,0,0,1,0,1,37,7,8,10.8,1.4,1.74,Graduate
4,4,1,12,1,15,1,13,14,5,7,0,0,0,0,0,0,42,5,3,12.4,0.5,1.79,Dropout
1,8,6,12,1,1,1,1,28,5,9,1,0,0,1,0,0,20,6,8,13.9,-0.3,0.79,Dropout
2,12,1,7,1,1,1,19,24,10,10,0,0,0,0,1,0,34,0,0,15.5,2.8,-4.06,Dropout
1,13,1,7,1,1,1,3,3,4,3,1,0,0,1,1,0,22,0,0,10.8,1.4,1.74,Dropout
2,12,2,11,1,12,1,13,14,10,6,0,0,0,1,1,0,39,6,6,12.4,0.5,1.79,Graduate
1,1,1,12,1,1,1,22,27,10,10,1,0,0,1,1,1,18,6,6,7.6,2.6,0.32,Graduate
1,1,2,5,1,1,1,22,27,10,10,1,0,0,1,1,1,21,6,6,8.9,1.4,3.51,Graduate
2,12,1,6,1,1,1,22,27,12,11,0,0,0,1,1,0,34,0,0,10.8,1.4,1.74,Dropout
1,15,1,4,1,14,1,22,27,10,10,0,0,0,1,1,1,22,6,6,16.2,0.3,-0.92,Graduate
1,12,1,4,1,1,1,1,27,5,8,0,0,0,1,1,0,31,3,0,16.2,0.3,-0.92,Dropout
1,9,3,16,1,1,1,23,27,6,10,1,0,0,0,1,0,19,4,0,10.8,1.4,1.74,Dropout
1,8,5,11,1,1,1,23,1,6,10,0,0,0,1,1,0,19,0,0,10.8,1.4,1.74,Dropout
1,12,1,13,1,12,1,22,27,10,11,0,0,0,1,1,0,31,0,0,15.5,2.8,-4.06,Dropout
2,12,2,14,1,1,14,22,14,10,10,0,0,0,1,0,0,30,0,0,9.4,-0.8,-3.12,Dropout
1,16,1,12,1,1,1,22,28,4,4,1,0,0,1,0,1,20,7,8,11.1,0.6,2.02,Graduate
1,8,1,12,1,1,1,13,28,8,8,1,0,0,1,0,1,18,7,8,12.4,0.5,1.79,Graduate
4,12,1,17,0,1,1,22,27,6,6,0,0,0,1,0,0,31,3,3,10.8,1.4,1.74,Dropout
1,8,1,11,1,1,1,13,1,10,5,1,0,0,1,0,0,19,3,4,7.6,2.6,0.32,Dropout
4,12,1,3,0,1,1,22,27,10,8,0,0,0,1,0,1,43,0,0,8.9,1.4,3.51,Dropout
1,8,2,11,1,1,1,23,28,10,9,1,0,0,1,0,1,20,6,6,13.9,-0.3,0.79,Graduate
1,1,2,12,1,1,1,1,1,6,10,1,0,0,1,0,1,19,8,8,9.4,-0.8,-3.12,Graduate
1,1,1,14,1,1,1,3,1,2,8,0,0,0,1,0,0,22,3,0,9.4,-0.8,-3.12,Dropout
1,1,1,3,0,1,1,3,1,2,8,0,0,0,1,0,0,26,7,7,16.2,0.3,-0.92,Graduate
1,9,1,9,1,1,1,13,14,6,9,1,0,0,1,0,1,19,5,5,10.8,1.4,1.74,Graduate
1,4,1,12,1,3,1,13,3,5,3,1,0,0,1,0,0,29,6,6,12.7,3.7,-1.7,Dropout
1,12,1,4,1,1,1,22,27,10,6,0,0,0,1,0,0,41,12,9,15.5,2.8,-4.06,Graduate
